class_label,LHS,RHS
phishing,78b88f3e489f19bc92ae813a643de9,localhost.localdomai
phishing,36861013-34637703,westlawngraphic.ne
phishing,QFVPQTTSXPNGWDTEMSSUW,yahoo.co
phishing,070331143839.543CE6FA1CA,mail.example.or
phishing,UNBSSFREQPFNGRBBWNQAK,verizon.ne
phishing,070331212739.73B106FA1A8,mail.example.or
phishing,HMOCOATYVLXTSHAWQEQB,hotmail.co
phishing,070401000218.602E36FA1A8,mail.example.or
phishing,EYJZHIYBCCVEAIWXCCIEQ,comcast.ne
phishing,0703311732848.SM01504,Use
phishing,070401090755.1F68C131F983,mail.example.or
phishing,ET-EX2KbB5Rw1SSfW000000a7,pnet-ex2k.pwhtgroup.ne
phishing,BFAF15.0908271,nimbler.ne
phishing,RVER2F5fU4XNhJWWM00000c11,serve
phishing,LAQQHNGOCCZIWSDPQYRG,charter.ne
phishing,HHLYHAIJTXLNBHBMVZA,yahoo.co
phishing,070402022012.C2C096FA1A8,mail.example.or
phishing,070402104137.A8777F1B3,mail.itbs.com.t
phishing,75554494.12744.qmail,citybank.co
phishing,PALFBLOOMQHOLGLIRMIUDA,ubvms.c
phishing,070403045718.C1D9C6FA1C1,mail.example.or
phishing,070403065415.066B76FA1A8,mail.example.or
phishing,2301c77616$2fd74586$6401a8c0,Shop_laptop1M
phishing,0704031754.l33HsOhB001842,mail.jackpot.com.t
phishing,64A7F3-0960-4A7D-9540-B013B69DC1ED,matchmantra.co
phishing,0704032117.l33LHVXk030691,smail.uni-net.co.k
phishing,4425297.20070404112627,bankofamerica.co
phishing,070403232725.7FA5E6FA1A8,mail.example.or
phishing,0704031225320.SM01160,Use
phishing,ECTRIC-00FFE4VXfE000001bc,electric-00ffe
phishing,070404122441.D587C6FA1C1,mail.example.or
phishing,OPKPKVKGXKLCXGOGTOTG,comcast.ne
phishing,IMAINxDbH8J0sca0Z000000e4,SRIMain.soltron.c
phishing,75686898.379791.qmail,PayPal.co
phishing,-LUNCHZtJiKWjkwsI00000d4b,pv-lunc
phishing,070405213056.CA69B6FA1A8,mail.example.or
phishing,070406011448.E09D8131F929,mail.example.or
phishing,RVER12TUSzbAUfKRf00000132,server1.YinShingsbs.loca
phishing,JREZKRHCNYJAEYQUVR,yahoo.co
phishing,707282.20070406211127,bbt.co
phishing,438D4B.9227225,nittanylink.co
phishing,76AE9D.7676116,nitches.co
phishing,PMXitvVjJuYW8iOqz000004be,ft
phishing,070407131658.9B12B10C05B,thelevellounge.co
phishing,070408021106.A2FFE6FA1A8,mail.example.or
phishing,0704080810.l388AgOE008792,franctel.com.e
phishing,GBOYwdr6Uy3CQmWoL00000dc9,bigboy.swt.lo
phishing,070408112104.369946FA1C6,mail.example.or
phishing,SERVERE8rZr3jTtBH00002ce1,vetvetvet.co.n
phishing,070410014351.5A0956FA1C1,mail.example.or
phishing,0704102011.l3AKBUFE023551,pugsly2.m1group.com.a
phishing,SOZ2L37022WE1QO0500000602,mail.cathedralstl.or
phishing,ON-2yi67EKRuYDlrj0000028d,mail.aeon-tek.co
phishing,0704112228308.SM01692,Use
phishing,0704121659625.SM01268,Use
phishing,0704111806748.SM00916,inf
phishing,1801c77d1c$124d2370$0120e1d4,system
phishing,1b01c77d09$1a221f50$052697dc,nikolaiaf8nu9
phishing,76376135.19226.qmail,eBay.co
phishing,1901c77d28$f7698500$0064b11c,xyz301c243370
phishing,3SU0hXCRQcqmSvux4000003b5,ns.ftd-asia.com.c
phishing,1501c77d22$3c42a870$076e3b94,gabine
phishing,NUSQMmf5Bmck1kfRy00021768,janus.ACplc.co
phishing,IN-MAILTIVvLVKi3s000002de,twin-mail.twinsisters.loca
phishing,070413002727.B0C2E6FA1C6,mail.example.or
phishing,070413004928.B22D0131FAA6,mail.example.or
phishing,1001c77d72$cb4a81f0$0301010a,RohoruaFamil
phishing,070411161950.55111F3A0,mail.itbs.com.t
phishing,070413052453.3928F6FA1C1,mail.example.or
phishing,EXyCTr9rf3yXvEbjk00000310,JO
phishing,0704131341.l3DDfSBs002112,franctel.com.e
phishing,YKAKOQTWDSQOCWKYMWIGXWM,yahoo.co
phishing,D998B4.E6E81572,aoquik.co
phishing,070414052209.6530F22C3F5,www.vertexco.com.t
phishing,1901c77e93$8ae5078a$0414a8c0,FSTPC0
phishing,0901c77ec7$36f8a9ea$1000a8c0,rafael-n7xdgv0
phishing,03SERVERMNFmWAFsT000004d3,2003SERVER.scphca.loca
phishing,070415055923.A71B7131F96D,mail.example.or
phishing,070415145612.1BFFC6FA1A8,mail.example.or
phishing,912098.20070416114802,Banesto.e
phishing,0182217.20070416123118,Banesto.e
phishing,1701c78071$094d32e4$2900000a,an
phishing,070417072707.543A0131FB18,mail.example.or
phishing,c780cb$ad6fa500$6c822ecf,xiduh
phishing,UFQKMSNMKNCZQVVTJLRKOA,yahoo.co
phishing,c7811f$ff421a80$6c822ecf,qawf
phishing,070417204646.C8144131FA74,mail.example.or
phishing,SBOLWLXRVTIMVHVLDPYYQ,hotmail.co
phishing,TNJAEINDTXYVOGWOJHADYZM,hotmail.co
phishing,VHILCWVKUVNNYBUYJN,charter.ne
phishing,TZLHQAKAGSOJDSMFWWXEBFA,yahoo.co
phishing,MPUTERUV8wAddX47s000001c4,compute
phishing,070418162248.921CD6FA1C1,mail.example.or
phishing,070419002130.51B916FA1C5,mail.example.or
phishing,OIIYPFLZCZJKGPLOQSSBAWX,yahoo.co
phishing,070418181193.SM00139,Use
phishing,0704181654656.SM04608,Use
phishing,HeVYZ-0004ID-Rv,chaos.liquidweb.co
phishing,070419195917.314DE131F898,mail.example.or
phishing,070420005747.27084.qmail,mail.adraconsulting.co
phishing,2601c7833a$4ea1a34a$0201a8c0,microsof-0a5d1
phishing,IBEZVSGAIUFSPRJTTRXIVP,hotmail.co
phishing,CHANGE3KDzvT0WFBi000014c5,smtp.gh-ins.co
phishing,3019807.20070421195251,bbt.co
phishing,0704212109.l3LL9prm025364,smtp1.infomaniak.c
phishing,cbfba010cc4770.10cc477010cbfba0,planet.n
phishing,0704222055.l3MKtORs027399,mail.dsum.edu.u
phishing,77283151.18499.qmail,eBay.co
phishing,0704221636214.SM01152,Use
phishing,070423061155.D28086FA1C6,mail.example.or
phishing,070423101520.758E96FA1A8,mail.example.or
phishing,000034590,buddy2.mbuddy.ne
phishing,070423142530.1B0C0131F9AB,mail.example.or
phishing,RVERDNpo3g91Blas000002e9a,mail.challenger.co
phishing,ILSRVR14iINEUORLc000071ed,mailsrvr1.lamottetech.co
phishing,ILSRVdH1ofVE14axh00001482,mailsrv.Donnelly.loca
phishing,070424152817.418A26FA1C1,mail.example.or
phishing,1UJgbEyJZ0HUwE8rZ0000aec5,mail.lrsanitary.co
phishing,070425105740.4561B131FBB7,mail.example.or
phishing,070425150424.CED6F131FBE7,mail.example.or
phishing,070424141115.18907.qmail,ns1.zcover.co
phishing,AKJIFXYIKWXKOVHQEABL,yahoo.co
phishing,0704260907.l3Q97Adx015151,vmhost5.ukbboss.co.u
phishing,070424113706.4165.qmail,ns1.zcover.co
phishing,0704261509.l3QF9VeB014194,prag129.server4you.d
phishing,0704261823.l3QINJ15006048,vmhost5.ukbboss.co.u
phishing,2701c78878$ee25b490$0601a8c0,MICROSOF-2A67A
phishing,070427092332.476E76FA1A8,mail.example.or
phishing,to-000003049680,mail.tree-axis.co
phishing,SERVERDO3hRDT6Z3L000006df,NTSERVER.mtwater.kit
phishing,03SERVER10NTY9agv00000266,jplzoning.co
phishing,070428095555.434A26FA1C1,mail.example.or
phishing,Hhnew-0008T3-PY,ns1.vemficar.com.b
phishing,0704281704.l3SH4hI0008062,byrneslogistics.co
phishing,070429080504.6D93A6FA1C1,mail.example.or
phishing,MAILpjc0D543TuylJ00000167,evmail.everestllc.co
phishing,0704300007.l3U07lRJ005977,serverac.studioandreanicasagni.la
phishing,0704300240.l3U2eNsI014490,localhost.localdomai
phishing,1601c78aef$214d7650$0019f864,Larrymw2
phishing,1b01c78b3c$1323a430$047eb99c,molch
phishing,1401c78b38$e51497f0$0110ecd4,manfre
phishing,1101c78b41$34382ba0$0554c23c,jen
phishing,0704301633.l3UGXZB4017398,serverac.studioandreanicasagni.la
phishing,XUXLECQEMQJUTJIWRDXBJV,verizon.ne
phishing,070430182104.B5AF96FA1C1,mail.example.or
phishing,UBXNNPHFWIRTJQOYJY,msn.co
phishing,OTOSERVERZDgC81Tb00000e08,photoserve
phishing,070430221659.95803131F9D8,mail.example.or
phishing,070501124514.8C10F6FA1C8,mail.example.or
phishing,0705012020992.SM02168,Use
phishing,070502023131.499D36FA1A8,mail.example.or
phishing,NVIDEOcngLcr8kksj00001823,JTNVide
phishing,0705021124.l42BOARe015430,localhost.localdomai
phishing,TSERVER1WrdFOSPUP00000060,silversearchinc.co
phishing,0705030202.l4322sjv006599,host157.host157-server.co
phishing,78158704.71308.qmail,poste.i
phishing,070503053939.F12F7131F7F6,mail.example.or
phishing,070503030006.4F4D3BB371,service-box.dikar.e
phishing,DIAm2YCaIpJEIbKy500014eb2,nadia.bglinks.ne
phishing,2401c78e25$001c96da$3532a8c0,mu
phishing,070504204601.2D8015CFEA3,zawidow.co
phishing,5o1476-pb$y33-$300-a$1-552-0i,ve32.g.28hs.1
phishing,070505133948.74E03131F9E0,mail.example.or
phishing,RVERdTeAs0AokvJOJ00000bb8,server.simplybread.loca
phishing,0705052154.l45LsSxD027155,byrneslogistics.co
phishing,0705051818953.SM01188,Use
phishing,070506071043.34FF3C9AAC,www.cafesam.co
phishing,0705061845.l46Ij5q0025261,localhost.localdomai
phishing,78493511.14421.qmail,poste.i
phishing,070506231734.10500.qmail,mailadmin.leeshanok.co
phishing,070507015911.039576FA1C1,mail.example.or
phishing,0705070309.l4739eXU005721,www.le-one.ne
phishing,RVER-PE42itnXeRgS000003bb,ADMAIL.advanceddevices.ne
phishing,0705071131.l47BVcej028402,server.guidetech.com.t
phishing,HCGHKWLCXDITIRPKVMY,yahoo.co
phishing,PORTEZUbPHiNKyKJW00005dc5,ramazzotti.p
phishing,1501c790b4$cb241100$048987dc,tedd
phishing,1401c7915b$1ddbbd20$01304bb4,changzhan
phishing,LPROTECHFe2DylqBD00001cc6,allpro-tech.co
phishing,070508095022.6F231131F847,mail.example.or
phishing,070508134336.C85336FA1C1,mail.example.or
phishing,0705081703.l48H3bB24504,spam.thegeekempire.ne
phishing,0705080330.l483UpmH002586,localhost.localdomai
phishing,01UaJ0gmkLGeq3v7d00003313,mm01.mcguiremfg.co
phishing,0705080910625.SM01260,Use
phishing,0705090504828.SM01628,Use
phishing,GWHRUKYUZQNECFRGVQVOY,msn.co
phishing,070509075546.8DB4D131FA38,mail.example.or
phishing,070509151727.517206FA1A8,mail.example.or
phishing,CHANGEFyDo6q6GnWV00002595,EXCHANGE.navco.loca
phishing,0705091024.l49AO1EP000947,localhost.localdomai
phishing,EXpTPxu8I0RBWBycu0000330d,dcex.pcontratas.loca
phishing,locclusion,yahoo.co
phishing,RVIDORAqpfkNsjUHQ00000336,servidor.palanco.co
phishing,070511072916.270D1131FA65,mail.example.or
phishing,070512042843.0D71C6FA1A8,mail.example.or
phishing,LSRVHVvZ5cG5CzgxS00000960,medhurst-it.co
phishing,070512194812.E1CB06FA1C5,mail.example.or
phishing,0705121729934.SM00221,Use
phishing,0705080902.l4892ElN029964,localhost.localdomai
phishing,070513151552.71CAD6FA1C9,mail.example.or
phishing,0705131643212.SM04668,Use
phishing,070514025900.06CD96FA1C5,mail.example.or
phishing,N2KEXCHANGE5Zmryl00002603,win2kexchange.smallworldtoys.co
phishing,070514185943.D6E5B5799FC,lger-gw.hwtx.co
phishing,0705142328103.SM01924,Use
phishing,070515040939.5C645131F94C,mail.example.or
phishing,070515041324.7069CE72CB,broughton.textdrive.co
phishing,V-MX-01uOi6taaXM10000088e,mail1.ca.dsv.co
phishing,070516111519.736556FA1C1,mail.example.or
phishing,6236457.20070516230509,openbank.e
phishing,49cAgjHXwKHvyo3Dj000006b0,mail2.hgcaonline.co
phishing,USkWHZqYW8BYXifWo00000158,mail.bandcon.co
phishing,0705162224.l4GMO2fw015860,vpstrial01.readyspace.com.h
phishing,070516230219.0C3B06FA1C5,mail.example.or
phishing,0705162046569.SM05276,Use
phishing,070517010128.77EF16FA1C5,mail.example.or
phishing,HoVVB-0001NN-00,pop04.mail.atl.earthlink.ne
phishing,070517032605.94A7D6FA1A8,mail.example.or
phishing,79383448.554498.qmail,POSTE.i
phishing,0705161813.l4GIDVn06131,ns2.interhostingusa.co
phishing,070517122405.AF8FF131FA1C,mail.example.or
phishing,070517125551.E52A56FA1C5,mail.example.or
phishing,0705180053359.SM01896,Use
phishing,US4nhrKtzcbLDiKBs0000074e,mail.bandcon.co
phishing,070518021439.BA7F134735B,server19320152154.serverpool.info.serverpool.inf
phishing,19jeEWWnHg4UeaCYP00000bdb,fs1.inclineglass.loca
phishing,RVER6rUIlQBVoQxUl0000130a,SERVER.tradeshowimages.co
phishing,0705190005.l4J05kmP006963,localhost.localdomai
phishing,070519131113.599436FA1C1,mail.example.or
phishing,166114492,jack.htcomp.ne
phishing,BSERVPkdpk2v1RiG7000019b5,bobbler.co.u
phishing,070520043536.4D2AC6FA1A8,mail.example.or
phishing,070520044633.0EDBE131F93B,mail.example.or
phishing,070520153629.6B8301C000B5,mwinf1919.orange.f
phishing,0705201743.l4KHhLd5021835,host109.host109-server.co
phishing,0705202306463.SM02080,Use
phishing,070520232002.CDF8A131FBCC,mail.example.or
phishing,TAKOMfKHmj9n1xxWn00000921,max-plus.d
phishing,0705201159578.SM00295,Use
phishing,HUGKRTMOSPELNKLGBPFMDL,comcast.ne
phishing,070521120001.BE2DD131FC9C,mail.example.or
phishing,070521171804.5A0316FA1A8,mail.example.or
phishing,CENTKxksom7DBDirR00001abb,accent.accentny.co
phishing,070521235641.50FEC6FA1A8,mail.example.or
phishing,HVSFBBPFLFGJNLORNWGXN,verizon.ne
phishing,2201c79c74$6bc9cc38$6ce4ac4c,johnny
phishing,070522190725.508861C32A,lujan.uninet.ed
phishing,Ta!b-000448-96,aut
phishing,070523032630.18C306FA1A8,mail.example.or
phishing,MBAwKHvyo3DjFbUcO00000039,vspainting.co
phishing,070523120403.29BDF6FA1A8,mail.example.or
phishing,070523210705.40F5C6FA1A8,mail.example.or
phishing,0705231614906.SM03412,Use
phishing,0705231614906.SM03412,Use
phishing,070524035313.1B6371C2EF,lujan.uninet.ed
phishing,0705241400438.SM01492,Use
phishing,0705241742.l4OHgRB13393,spam.thegeekempire.ne
phishing,070524153010.1D3DE131FA15,mail.example.or
phishing,070524153010.8AB986FA1A8,mail.example.or
phishing,0705241934248.SM01060,Use
phishing,80116509224.eBay-US.705443.69045.0,reply3.ebay.co
phishing,070525192216.69D426FA1C4,mail.example.or
phishing,80104481.18618.qmail,paypall.co
phishing,1t1N-31W9SD-G0,cpanel.error
phishing,0705271113841.SM01088,Use
phishing,0705271616.l4RGGi3p025732,nblog.namo.co.k
phishing,070527225717.7A4826FA1C4,mail.example.or
phishing,0605171503.SM00194,Use
phishing,TBEWPVTEACPXNCJSVYPO,msn.co
phishing,80372906.46842.qmail,arribada.ebay.co
phishing,070528182753.CD8C96FA1A8,mail.example.or
phishing,043368808,ms104.mail1.co
phishing,S-FS01hJPaAn9pmzp00001100,vosassurantien.n
phishing,Ht31P-0001Oz-Tf,server.yougothosting.co
phishing,VUEXCHPpt8MduuJNc000040a4,JMVUEXCH.JMVUFL.loca
phishing,070529194234.E9EE76FA1C5,mail.example.or
phishing,ILpfpYearOSveSQDs00001959,mail2.stoneetcinc.co
phishing,070530181811.7D0CA6FA1A8,mail.example.or
phishing,070531000111.546347AE48,smtp1.mtw.r
phishing,MMAIL3tDfCjuXbgES000023d0,mail.twhvac.co
phishing,0705310613.l4V6DQB01586,spam.thegeekempire.ne
phishing,070531031324.CE6A6131FAEA,mail.example.or
phishing,0705311540.l4VFeP6C017532,s89703.gattacainc.co
phishing,070531172719.050C26FA1C1,mail.example.or
phishing,RGINIAsxpVUnG5CMJ00000241,VIRGINIA.wia-domain.loca
phishing,070531235313.10E296FA1C5,mail.example.or
phishing,GWIVICGGYGRKNIQOIZB,yahoo.co
phishing,TASERVERy7azsXejp00000329,maguireandpartners.co
phishing,0706020149.l521nHY6016109,mail.poi-inc.co
phishing,070602115844.91D95131FA5E,mail.example.or
phishing,29362f.46600896,malaysiaairlines.co
phishing,070603182957.BE0C86FA1A8,mail.example.or
phishing,070603232437.8C93DBEA4F3E,wtbs02.d
phishing,CSVR01jQxzmWecm9t000027ad,mail.eriechiropractic.co
phishing,TRKHNNLWPYDHRUPNIHG,hotmail.co
phishing,adle,yahoo.co
phishing,0101c7a544$e0e98fad$b0dc1aaa,xi
phishing,RVERMcx4vvsGOkevW00000d25,ggcinc.or
phishing,JJVQVTNIJKGNCNBWIOK,mail.r
phishing,UYVKRTQUGITVTBREEEBAZ,kataweb.i
phishing,070605100053.B35694A2861,mv-is4.d
phishing,1101c7a7ce$324a696c$0c01a8c0,user-9cd395538
phishing,2301c2b0fa$c703edd2$422f88de,C306EC97142749
phishing,ordinate,yahoo.co
phishing,070606025837.898BA6FA1C1,mail.example.or
phishing,1801c7a7f2$1ec27c80$76f8fea9,tutuiyumik
phishing,070606052909.BFF4B6FA1C1,mail.example.or
phishing,070606074004.5BA4D6FA1A8,mail.example.or
phishing,070606110425.810F5131FA28,mail.example.or
phishing,070606230137.AC4076FA1A8,mail.example.or
phishing,1E332C.0F5EBC2A,jaifuj.co
phishing,070608215502.10B926FA1CD,mail.example.or
phishing,RVER9ir3wSimD3JkU00000346,mail.mccarthycompanies.co
phishing,070608235126.DE84B131FA58,mail.example.or
phishing,CATCCS0OOJrzF5ldf00000e75,amcatcc
phishing,070609222842.052716FA1C5,mail.example.or
phishing,PHKCQEKETQKFSYKCOTU,mail333.co
phishing,����������sokLQ8a000001df,�����������
phishing,070610124916.270F6131F831,mail.example.or
phishing,JUJEMQUOSULUSVQXXZOY,takas.l
phishing,PBFWPJQGJSAVQHQAALTY,email.r
phishing,0706110714.l5B7Evpn001526,localhost.localdomai
phishing,ILzFIMcRGmQSlmZLK00001369,mail.easternuf.co
phishing,070611031601.A13706FA1CB,mail.example.or
phishing,0706110502.l5B522JW019912,host57.host57-server.co
phishing,SIGN-SBSXsNQptgFr00000145,deswood.co
phishing,V-EXCHANGE5QH6PyL00003b91,mail.st-leonards.co
phishing,070611201627.696E76FA1C7,mail.example.or
phishing,070612095845.8F810131FA81,mail.example.or
phishing,070612125429.CFF656FA1C5,mail.example.or
phishing,070612235039.D4ED46FA1C7,mail.example.or
phishing,ILaKpS9SYsMuaRn4T0000044e,iss-hygiene.com.s
phishing,070613123748.F26C9131F77D,mail.example.or
phishing,070613150308.D7BD46FA1CB,mail.example.or
phishing,CHANGE1u8FZgNVWa600000681,exchange1.SYBERION.CO
phishing,070614095726.894186FA1C6,mail.example.or
phishing,RVER18K8rBKXGA7zy0000015f,atlflooring.co
phishing,0706142136656.SM00465,2k3-fileser
phishing,0706141808437.SM02312,Use
phishing,070611075058.18C8557A282,lger-gw.hwtx.co
phishing,070614111474.SM03048,Use
phishing,MAOBAAVWJBGQPNGOXNVZXBS,gyuvetch.b
phishing,070615045821.627B16FA1C4,mail.example.or
phishing,MPAQ-LAPTOP9xavjr0000011f,COMPAQ-LAPTO
phishing,070616033352.8DA196FA1C5,mail.example.or
phishing,070616114025.81E88131FBB8,mail.example.or
phishing,070616202753.A03836FA1C9,mail.example.or
phishing,070616222312.03877500058,rocinante.compendium.com.a
phishing,070617085648.6E69A6FA1C4,mail.example.or
phishing,070617102401.2B7841717382,blogrev
phishing,070617131711.73AE36FA1C5,mail.example.or
phishing,FSBS1hQZiCTSrdUWh0000045d,ssfc.loca
phishing,070618042849.A532E1C019,lujan.uninet.ed
phishing,070618084202.75C1D6FA1C5,mail.example.or
phishing,rtend,yahoo.co
phishing,0706182109.l5IL9Ji5012830,blackbox.swiftech.net.s
phishing,070619112029.E246813FD215,blogrev
phishing,070619134353.F047C6FA1C7,mail.example.or
phishing,070619140932.62E1349132,mail.cordite.co
phishing,070619184050.0A7786FA1C9,mail.example.or
phishing,070619143745.IMEC9197.tomts10-srv.bellnexxia.net,Use
phishing,0706200640.l5K6eCPo005529,blackbox.swiftech.net.s
phishing,S2003B1FxQFM83UV800000087,sbs200
phishing,070620133725.248896FA1C9,mail.example.or
phishing,070620152334.3C0A7131FA52,mail.example.or
phishing,070620152514.045F56FA1C5,mail.example.or
phishing,070620155416.A4F06131FB61,mail.example.or
phishing,IAD01f4vKhBxT18j70000069d,mail.cwieng.co
phishing,0706202138.l5KLca1T026198,s89703.gattacainc.co
phishing,0706202138.l5KLca1T026198,s89703.gattacainc.co
phishing,070621161343.82AE76FA1C4,mail.example.or
phishing,070621181139.C6BC5131FC0A,mail.example.or
phishing,070621190850.A5F701C016,lujan.uninet.ed
phishing,070621190151.D798814DCCBA,blogrev
phishing,470876.20070622063557,paypal.co
phishing,JJDQKCRQHHIYBXFUEGRVXO,sohu.co
phishing,070623051254.A8037131FB50,mail.example.or
phishing,82580312.71308.qmail,reply3.ebay.co
phishing,070623104318.9DAC86FA1C4,mail.example.or
phishing,070623151621.8A6FB6FA1C4,mail.example.or
phishing,IT01SexDAeys8FSA4000003d7,mail.leithaeusl.a
phishing,070623193745.423136FA1CD,mail.example.or
phishing,070624034615.95C556FA1C5,mail.example.or
phishing,RVERhj16tFKHZgdOW00000cc6,server.langroup.co
phishing,RVER01iLvlwDZ6WPR00000739,server01.PREMIERHEARTASSOCIATES.CO
phishing,070624231458.422422DDEAE,pony.berndtgroup.ne
phishing,0706250649653.SM01788,Use
phishing,070626182643.9FE216FA1C5,mail.example.or
phishing,RDSNEVQEXSRDENCHFLHMQ,chat.r
phishing,0706280352.l5S3qZPf016663,otc1.client.logicworks.ne
phishing,070628061214.50AED6FA1C4,mail.example.or
phishing,070628064136.B10346FA1C5,mail.example.or
phishing,P-EXCHrJeujjeHdzX00000e07,onp-exch.omegaind.co
phishing,DDY01vP3D6g5dwDAx00000907,kiddy01.kiddyandpartners.co
phishing,070629003907.BA5706FA1C5,mail.example.or
phishing,070629004321.E351F131FA35,mail.example.or
phishing,NCUN0mJWEsBk31TZ1000000d7,tsc401k.co
phishing,070629111510.EB82213EE380,blogrev
phishing,RVER3sov5uVYtto4j0000278f,server3.centennialhomes.co
phishing,070629133830.986A513EF5D5,blogrev
phishing,0706292004.l5TK40ub007436,pluto.cellmark.com.s
phishing,V6Ih7jtrSByh133tY00001a54,SRV6.county.buffalogov.or
phishing,070630090842.20B9B6FA1C4,mail.example.or
phishing,070630080537.09DD714DE48A,blogrev
phishing,070630115850.4085F6FA1C4,mail.example.or
phishing,XSRVaqbC8wSA1XvpF0000038a,exchange.pbsfbs.co
phishing,070630171944.295B96FA1C4,mail.example.or
phishing,TWEB4CVd2NaO8zcyl0000247c,ietweb2.connectjoliet.co
phishing,070701032011.381BB6FA1C4,mail.example.or
phishing,070701065951.9D83D6FA1C5,mail.example.or
phishing,070701205540.E4DF46FA1C9,mail.example.or
phishing,070702152957.AD3346FA1C4,mail.example.or
phishing,1901c7bcd7$51b46b7c$2101a8c0,oktay-zs7tnpmc
phishing,070703113011.043956FA1C5,mail.example.or
phishing,070703201400.118116FA1C4,mail.example.or
phishing,070704031529.9481A6FA1C7,mail.example.or
phishing,VIN-6C11E81B5cvsq000005fd,kevin-6c11e81b
phishing,0707041430.l64EU8SO026567,secure.promarkdesigns.co
phishing,ESHETTSSLsNhIIqgR000002ed,Joeshetts.ThermO.loca
phishing,0707050918.l659Inf0032431,dns.yamato-c.co
phishing,070705124413.8A2656FA1C4,mail.example.or
phishing,0707051432.l65EWdis000736,zerodelta.or
phishing,EXANDER9lHiu3fQtY00001336,ALEXANDER.imperium.com.s
phishing,c7bfe9$2dbacad0$6079cec4,clontz
phishing,c7bf33$5adf7620$ceb3fbc1,gutierre
phishing,c7bf3f$980f1a80$5161dac4,eladio47
phishing,K3SUjWQYwg105xztC00000456,w2k3s.AJENT.OR
phishing,070706120912.CC798131FDA9,mail.example.or
phishing,070707052732.8D91E6FA1C5,mail.example.or
phishing,070707111704.42D626FA1C7,mail.example.or
phishing,070707125014.90C116FA1C4,mail.example.or
phishing,VCBNXJLILNGUSBYOIT,yahoo.co
phishing,PSERVER2xOFMtjWAa000009e8,sbpserver.stocktonblvdpartnership.loca
phishing,070708045347.3B8C76FA1C4,mail.example.or
phishing,070708201555.E32F76FA1C4,mail.example.or
phishing,to-000000037581,prolinksystem.r
phishing,070709190811.A85246FA1C4,mail.example.or
phishing,SERVEROjIL2jpWkfb00000181,mail.lightwireinc.co
phishing,QGKZOPHHSVOHJGINJO,12move.n
phishing,0707100923352.SM00988,Use
phishing,CMJNSEZLKQFSDJAJUVSME,freesbee.f
phishing,070711001901.427461C0044B,mwinf2022.orange.f
phishing,0707110303.l6B32tob009413,server.webdiva.ne
phishing,CHANGEYk5qqWJJAf80000042c,EXCHANGE.dcs.co
phishing,070711120507.90E21131FCBC,mail.example.or
phishing,1101c7c3f4$291c3720$0202a8c0,yare
phishing,RVERSVvR0WssM5sGm00000106,server.Workarchitecture.loca
phishing,CHANGEZgTQp7nzmG400000d30,EXCHANGE.dcs.co
phishing,PDC01vPEkGhAj5p1F000000be,appinc.co
phishing,070712181939.0B4F36FA1C4,mail.example.or
phishing,070713113128.DFC086FBADE,mail.example.or
phishing,070714030345.52C936FA1CE,mail.example.or
phishing,070714192552.F1D2B131FB80,mail.example.or
phishing,070714214539.4F0DA6FA1C4,mail.example.or
phishing,0707190401.l6J41nuO009291,localhost.localdomai
phishing,070715134958.C7D546FA1C4,mail.example.or
phishing,FTUWLUMRQQWKXSYKSAXTSQ,yahoo.co
phishing,0707151827615.SM00988,Use
